text,url,manifestolabel_human
"""Ein gemeinsames Zeichen, das alle Kinder zur Einschulung tragen sollen"" können wir die Frühkindliche Indoktrination bitte aus der Schule lassen? Das markieren von Kindern unter Gruppendruck finde ich auch nicht wirklich prickelnd. #Säkularisierung https://t.co/xtLOpJpE0M",https://twitter.com/WucherSebastian/status/1286320076224954372,freedom/human rights +
Erste Stadt in China verbietet Verzehr von Haustieren @BILD https://t.co/9oL4zwSPv8,https://twitter.com/drumheadberlin/status/1245743928948723713,environmentalism +
"Jetzt die Öffnung von Restaurants, Kirchen etc zu fordern ist unverantwortlich. Damit würden wir die mühevollen Erfolge der letzten Wochen in kürzester Zeit vernichten und stünden wieder ganz am Anfang. Diese Krise ist absolut zu gefährlich für Populismus https://t.co/rJeRcKckTt",https://twitter.com/Karl_Lauterbach/status/1247891231578832896,welfare +
"Guten Morgen, so allmählich kommt Winterstimmung auf. Dunkel und kalt am Morgen. Das Wochende winkt uns auch schon zu. Startet gut in den Freitag und habt einen guten Tag. Achtet gut auf euch und bleibt gesund. https://t.co/0SfVX4NVJO",https://twitter.com/WalterEicher/status/1329646967224414213,undefined
Drei! der vier Grün-Abgeordneten im Tiroler Landtag haben die Erklärung nach dem Koalitionsausschuss zu #Geisler abgelehnt. Der Unmut über Ingrid #Felipe ist greifbar. Gleich in @oe1journale #Mittagsjournal,https://twitter.com/KappacherS/status/1271385694297088000,undefined
"Laut @BMI_Bund sind von den 1553 Menschen, die #Deutschland nach dem Brand von #Moria versprach aufzunehmen, Stand heute 291 Menschen ""eingereist"", heißt hier angekommen. Die Zusage war von Mitte September. Im Lager leben etwa 7000 Menschen. Davon ca 30% Kinder.",https://twitter.com/isabelschayani/status/1339616070324371458,social justice +
"Eine Industrie, die auf Schutzlosigkeit von Arbeitnehmern aufbaut, sollte nicht mit „Abwanderung“ drohen, sondern sollte schlicht komplett verschwinden. Die Arbeit der Bauern&amp;Fleischer braucht faire Entlohnung. Achtung vor dem Tier und für die Menschen sollte uns mehr Wert sein. https://t.co/MnbXNq1GjG",https://twitter.com/bodoramelow/status/1263475492340076549,labour +
"Mit wievielen Kurzarbeitern rechnet die #Bundesregierung (~2.500.000),wie teuer wird das (#Kurzarbeitergeld)? #Bundesregierung hat wieder keine Ahnung🙄
#guteFragenschlechteAntworten #gfsa
#Freiheit! #Grundrechte! #Grundgesetz!
#Berlin #Bundestag #Brandner
https://t.co/ld6Fn31tUj",https://twitter.com/StBrandner/status/1263373634489507840,political authority +
"„Die CDU will den Wandel unserer Zeit aktiv gestalten. Wir wollen das, was sich bewährt hat, bewahren, um den Menschen Sicherheit zu geben.“ Die #CDU als Partei des Wandels, schreibt #FriedrichMerz in seinem Essay: https://t.co/pGcCmNnOqG",https://twitter.com/faznet/status/1320409036265750529,traditional morality +
Ministerrat mit der Leopoldia und dem Dreierrat Grundrechtsschutz: Corona ist auch eine psychologische und ethische Herausforderung. Für uns gilt Vorsicht und Umsicht. Dazu braucht es auch die Solidarität der Generationen. Die nächsten Wochen sind entscheidend. https://t.co/UqW1Q9p2xX,https://twitter.com/Markus_Soeder/status/1315976969843027968,social harmony +
"Wir haben das Gebäude in der Liebigstraße 34 gesichert. Bis 11 Uhr wurden 57 Personen im Haus angetroffen und herausgeführt. Ein Bausachverständiger begutachtet aktuell die einzelnen Räume. Im Anschluss bereiten wir die Übergabe an den Gerichtsvollzieher vor.
#b0910",https://twitter.com/PolizeiBerlin_E/status/1314497461248024576,law and order +
"Das @faznet-Interview ist echt der Hammer: FAZ befragt #Bundeswehr-General Jared Sembritzki zur angeblichen 🇷🇺 Bedrohung: ""Ist #Russland die größte Bedrohung?"" Und der: Ganz sicher, weit mehr als islamistischer Terror oder #China (das läge zu weit weg):
https://t.co/LYyOkWSbsd",https://twitter.com/FWarweg/status/1341390801356673031,military -
"(2) Die Dynamik der Neuinfektionen und Krankenhauseinweisungen ist so, dass wir ohne sofortiges Handeln in wenigen Wochen die Kapazitätsgrenzen erreichen würden. Noch können wir das abwenden, aber es zählt tatsächlich jeder Tag.",https://twitter.com/Karl_Lauterbach/status/1321074497844400129,gov-admin efficiency +
"Landesparteiratssitzung von @gruene_sachsen . @Ka_Meier (Sächsische Staatsministerin der Justiz und für Demokratie, Europa und Gleichstellung) und ihre beiden Staatssekretär*innen informieren. Danke Katja, Gesine und Mathias, dass ihr da seid. #Grüne #Sachsen",https://twitter.com/JensBitzka/status/1226086032615104512,undefined
"Fast ein Jahr #FaStFFM 

In 2020 wurde in und für #Frankfurt im wahrsten Sinne des Wortes einiges bewegt.

Für 2021 sei gesagt: Wir bleiben weiter dran. https://t.co/ZQ2PgE0NxC",https://twitter.com/Polizei_Ffm/status/1343446669942267904,law and order +
"Es geht in NRW um 30 Schultage bis zu den Sommerferien. 

Ich verstehe nicht, warum man krampfhaft versucht Unterricht für alle in der Schule zu ermöglichen. Da wird für die Organisation jetzt so viel Kraft und Zeit gebraucht, die man besser nutzen könnte, um Konzepte",https://twitter.com/Sportkultur/status/1255928588584521730,gov-admin efficiency +
"""Der Staat sollte in zu­kunfts­ge­wandte Technologien investieren"", fordert @DIHK_News-Vizepräsident Thomas Meyer bei #hartaberfair @DasErste. Für eine nachhaltige Nachfrage in der Autoindustrie sei beispielsweise eine bessere Infrastruktur in Sachen E-Mobilität notwendig. ",https://twitter.com/hartaberfair/status/1259983719278010368,anti-growth economy +
"""Eine unfähige Regierung und massive Korruption sind für den Zustand verantwortlich, der dem #Libanon nun buchstäblich um die Ohren geflogen ist. Mit einem Knall, der auch die Staatengemeinschaft aufgerüttelt hat. Endlich kommt Hilfe"" - @esaoub zur Katastrophe in #Beirut. (red) https://t.co/QETNUpyWl1",https://twitter.com/tagesthemen/status/1291114304691941379,political corruption -
#Vittel-#Wasser in #Einweg aus Frankreich ist unökologisch &amp; unnötig. Egal ob mit oder ohne Recyclingmaterial in Einwegflaschen. Regionale Produkte in #Mehrweg-Flaschen aus über 150 dt. Brunnen sind #Umwelt- &amp; #Klimaschutz @ChangeGER @BarbaraHMetz @HannesJaenicke @NestleGermany,https://twitter.com/Umwelthilfe/status/1238425911789264896,environmentalism +
"Mann soll Frau verprügelt und mit dem Tod gedroht haben.
Frau ruft Polizei.
Polizei findet illegale Waffen des Mannes.
Mann wird wegen illegalen Waffenbesitzes verurteilt.
Mann wird wohl Job verlieren.
Und @merkur_de: Die Frau ist schuld, die alte Petze! https://t.co/2N0zE45YAz",https://twitter.com/BILDblog/status/1228271517575917569,social justice +
"Wenn die ganze Zeit von Energiewende, E-Mobility, Umweltschutz und Erneuerbarer Energien gelabert wird, darf man sehr wohl die Zulassung solcher Panzer für Otto-Normal-Mensch schon kritisieren!",https://twitter.com/ds_alucard/status/1258584443696152576,environmentalism +
"Schon wieder ein neuer Klima-Negativrekord. Das erste Quartal 2020 war in Europa das mit Abstand wärmste seit 110 Jahren und über 3 Grad zu warm.
#Klimakrise #Klimawandel #FridaysForFuture https://t.co/QD8zuKBDf6",https://twitter.com/VQuaschning/status/1250809303642116098,environmentalism +
"Ich möchte, dass wir in einer modernen und offenen Gesellschaft leben. Dazu gehört, dass die vollständige #Gleichstellung von Frauen und Männern in allen Lebensbereichen Realität wird. @Frauenrat #dffinanzen",https://twitter.com/OlafScholz/status/1332273273762177024,social justice +
Der rot-rot-grüne Senat hat den Opferschutz in Berlin nachhaltig gestärkt. ,https://twitter.com/bene_lux/status/1238066274485313539,non economic groups +
"Wenn du diesen Tweet favst, komme ich auf dein Profil, retweetet deinen angehefteten Tweet, fave ihn und streichel zärtlich über deinen Ava.

ZEITRAUM 1 STUNDE AB JETZT! 

[Ja, das mache ich jetzt zum dritten Mal. Aber es macht auch Spaß]",https://twitter.com/the_new_Toni85/status/1320787132269662209,undefined
"Die Schule, in der Isis Mitglieder tausende der Männer und Kinder ermordeten. Sie haben alle Frauen von einander abgetrennt die jungen Frauen wurden verschleppt und in die Sklaverei gebracht, die Älteren Frauen wurden kaltblütig getötet ",https://twitter.com/zidan_yezidi/status/1226081754576019458,undefined
"Lindner😡, #FDP,  Sie haben fertig!
FDP-Kemmerich zum MP gewählt - 
AfD Schuld! Amoklauf in Hanau -
AfD Mitschuld! 
Integration gescheitert, AfD Schuld?
EU gescheitert, AfD Schuld?
Energiewende gescheitert 
#AfD Schuld?😡
#Framing #Verfassungsschutz

https://t.co/kNzHQ7lQY8",https://twitter.com/UdoHemmelgarn/status/1230574919806849024,political authority +
"Als Sozialdemokrat stelle ich mich entschieden gegen Diskriminierung. Hört daher bitte auf, die sexuelle Ausrichtung vom Kurz zu thematisieren. Das ist seine Privatsache und politisch irrelevant. Er gibt uns genug andere Angriffsflächen. Verwerten wir doch mal lieber eine davon.",https://twitter.com/daBehling/status/1282969116391997442,social justice +
"„Hier erleben wir einen US-Präsidenten, der offen mehr oder minder zum Putsch aufruft...
Was der scheidende US-Präsident hier macht, ist der Versuch, die demokratische Grundordnung des Landes auf den Kopf zu stellen.“ @S_Schwarzkopf für @welt #Capitol #Trump https://t.co/dNbryNdnqI",https://twitter.com/KristinaFassler/status/1346923317152899073,democracy +
"Drei Millionen Euro gehen nach Syrien + Kogler betont, dass Kinder von Inseln zu holen nur seine ""private Meinung"" sei, man aber in der Regierung nicht so weit sei. Dem UNHCR überweist Deutschland 127 Mio Dollar, die Regierung Kurz 23.100 Dollar. Jetzt drei Mios dazu. Schwach.",https://twitter.com/rudifussi/status/1234776363036545024,internationalism +
"Organspende? – Ja, freiwillig.
Organspendezwang? – Niemals!

Impfen? – Ja, freiwillig. 
Impfzwang? – Niemals!

Masken? – Ja, freiwillig.
Maskenzwang? – Niemals!

Solidarität? – Ja, freiwillig.
Umverteilung? – Niemals!

Rundfunk? – Ja, freiwillig.
Zwangsrundfunk? – Niemals!",https://twitter.com/olivergorus/status/1254432628687634440,free enterprise +
"Im Kampf gegen die steigenden #Corona-Zahlen komme es auf jeden Einzelnen an - so auch heute wieder der Appell aus der Politik. Die Polizei-Gewerkschaft meldet aber: Trotz aller Akzeptanz der Corona-Regeln, beginne die Stimmung aggressiver zu werden. https://t.co/UnMWhAfBM2",https://twitter.com/ZDFheute/status/1317874753529696262,social harmony +
 Polizei fasst Einbrecher auf frischer Tat Unsere Pressemitteilung: | *rj ,https://twitter.com/Polizei_GF/status/1254669496326987776,undefined
"Hätte echt Bock auf der Autobahn nur maximal 120 zu fahren, dieses Jahr aufs Böllern zu verzichten und kein Fleisch mehr zu essen. 

Aber der Staat verbietet es mir einfach nicht. 

Diese Eigenverantwortung macht mich zunehmend fertig.",https://twitter.com/nulleberg/status/1334207382491164672,freedom/human rights +
"Mein neues Video, in dem es um Nazis geht, die meine Cartoons umtexten, ist auf Platz 1 der YT-Trends.
Für jede weitere Stunde, die es dort bleibt, spende ich 50 Euro an @exitdeutschland 


Gezählt wird ab heute, 7 Uhr (da entdeckte ich die Platzierung).",https://twitter.com/ralphruthe/status/1252842967196250112,national way of life -
"#Covid: Masken retten Leben!
Aber jetzt sollen sich derweil nur mal die Kunden im Supermarkt maskieren

Ist genauso logisch wie:

Verkehr: Gurten retten Leben!
Aber jetzt sollen sich bitte nur mal die Fahrer von weißen Autos angurten

(Logik der österr. Gesundheitspolitik)",https://twitter.com/M_T_Franz/status/1244912754319900672,welfare +
"Solide Finanzen zahlen sich gerade jetzt aus: ""Dass wir solide Finanzen haben, gibt uns die Möglichkeit, in einer Krise ohne mit der Wimper zu zucken alles Erforderliche zu tun"", so @OlafScholz zum Mil­li­ar­den-Hilfs­pro­gramm und Schutz­schild. @BMWi_Bund #CoronaVirusDE https://t.co/Dm8Nfjfca6",https://twitter.com/BMF_Bund/status/1238472257430839302,economic orthodoxy +
"Die Schulklassen jetzt zu halbieren macht doppelt Sinn: a) 2/3 weniger Schulausfall weil immer nur 1/2 Klasse in Quarantäne bei Covid,  weniger Ansteckungen. b) weniger kranke Kinder, Eltern, Lehrer. Kombination geteilte Klasse plus home-schooling sinnvoll https://t.co/Ne9oV9RsIm",https://twitter.com/Karl_Lauterbach/status/1324152058879086593,education +
"Na klasse. 500 Mrd. #Euro. Die #EU ist ein Moloch. Immer neue ""Programme"", immer mehr Umverteilung. Zulasten der Nettozahler. Also insbes. Steuerzahler aus 🇩🇪. Dabei haben wir selbst genug zu leiden an #Corona &amp; den Folgen. Da kommt ein Tsunami auf uns zu!
https://t.co/aTIlDSDvTX",https://twitter.com/MalteKaufmann/status/1262493326282051584,europe -
"Was erwartet ihr in dieser Zeit besonders von Kirche? Von euren Pastor*innen, euren Gemeinden vor Ort, von Kirchenleitungen? Was hilft? Was nervt eher? Wie sollte Kirche da sein?
Mich würden die Antworten von außerhalb der Kirchen-bubble\des inner circle interessieren. 
Gerne RT.",https://twitter.com/schaarserella/status/1241372346730065920,undefined
"#CDU-Politiker Merz will, dass die Deutschen ihr Geld in Aktien anlegen. So sollen sie vom „Erfolg der Marktwirtschaft“ profitieren. Geprüft werden müsse, so Merz, ob es eine Verpflichtung zur Aktien-Altersvorsorge geben soll. https://t.co/eGOociJIGJ",https://twitter.com/eysvog3l/status/1236966097565487104,welfare +
"Ich mit 19: Kapitalismus lebt vom Tod der Armen

Ich mit 29: Kapitalismus ist ein hochkomplexes, unpersönliches Verhältnis blablabla

Ich mit 35: Kapitalismus lebt vom Tod der Armen",https://twitter.com/Natascha_Strobl/status/1248981810937290752,marxist analysis +
"""#Merkel stimmte die Unions-Abgeordneten [...] darauf ein, dass man erheblich mehr Geld nach Brüssel überweisen müsse""? #Deutschland ist nicht der #Zahlmeister der #EU! https://t.co/iBrXHvgnB8",https://twitter.com/Alice_Weidel/status/1260987429453996033,europe -
"*** TWITTER-Stellenbörse ***

Der Schauspieler und Komiker Wigald Boning sucht eine neue Beschäftigung oder feste Anstellung bei einem der großen öffentlich-rechtlichen Sender in Deutschland. https://t.co/wLCsIUKTEd",https://twitter.com/je_saar/status/1231596504697143298,undefined
"Bodo #Schiffmann von der Sekte #Querdenken relativiert mal wieder den NS und meint die Heutige Politik und der NS wären ""Exakt gleich"".

Das Antisemitische Denken in der Sekte ist tief verankert. Schiffmann relativiert jedes Verbrechen im NS und spuckt auf die Opfer. https://t.co/Z1IW3J0O0E",https://twitter.com/Nightmare_Keks/status/1331657146858082309,national way of life -
"Warum man sich manchmal echt alleine fühlt: 

“Du wirst nichts ändern!” 
“Lass das doch einfach, es bringt nichts” 
“Ich gehe in 23 J in Rente! Augen zu &amp; durch!” 
“Was bringt DIR das DEINEN Namen in den Medien zu lesen?” 

Genau Gudrun, wegen Kollegen wie dir, sind WIR am Arsch",https://twitter.com/SrUnbequem/status/1288805420606337024,social harmony +
"Wieder Paukenschlag in Brüssel: #EU-Kommission entschuldigt sich für eigene Präsidentin, die kräftig im kroat. Wahlkampf mitmischte und ihren Parteifreund Plenković mit einen Video unterstützte. Für @vonderleyen gilt #Neutralitätsgebot! #SkandalUrsula

https://t.co/YoF4wF9XIK",https://twitter.com/BuchheitMarkus/status/1280116271972048896,democracy +
"Bolschewiken verstehen mal wieder nicht, daß man einen Artikel nicht zu Chinapreisen anbieten kann, wenn man deutsche Lohnkosten, deutsche Steuern, Umweltstandards, Immobilienkosten etc. hat. Die sehen nur die Preisdifferenz und denken, der Grupp verdient sich dumm und dämlich. https://t.co/lFmpAmYmEQ",https://twitter.com/Ruebenhorst/status/1252721789756747777,free enterprise +
Corona - historische Wende für den Klimaschutz? Mein Kommentar: ,https://twitter.com/Th_Unnerstall/status/1261020390345920512,environmentalism +
"Sorry, aber ich hab da mal eine Frage.

Also, wenn ich es richtig sehe, bekommen viele Selbständige, Kleinunternehmer, Künstler in Deutschland derzeit nur ein paar hundert Euro staatliche Hilfe, richtig? Viele bekommen auch nichts, korrekt?

Lufthansa aber erhält neun...",https://twitter.com/HasnainKazim/status/1265273830009962496,labour +
"Wir fordern eine europäische Strategie zur raschen und nachhaltigen Reduktion der COVID-19-Fallzahlen. 

Unser gemeinsames europäisches Statement wird von mehr als 300 WissenschaftlerInnen unterstützt und ist heute bei The Lancet veröffentlicht:
https://t.co/OOa8rxzbNh",https://twitter.com/ViolaPriesemann/status/1340077129338396678,welfare +
